title,category,skills,level,description
CI/CD,Software Engineering,Site Reliability Engineer,Advanced,CI/CD is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Usability Testing,Design,UI Designer,Expert,Usability Testing is an expert-level skill commonly required for UI Designer roles in the Design field.
Data Analysis,Business,HR Specialist,Beginner,Data Analysis is an beginner-level skill commonly required for HR Specialist roles in the Business field.
Terraform,Software Engineering,DevOps Engineer,Beginner,Terraform is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Compliance,Business,Business Analyst,Beginner,Compliance is an beginner-level skill commonly required for Business Analyst roles in the Business field.
Postman,Software Engineering,DevOps Engineer,Advanced,Postman is an advanced-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Bug Tracking,Software Engineering,Site Reliability Engineer,Advanced,Bug Tracking is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Wireframing,Design,Product Designer,Advanced,Wireframing is an advanced-level skill commonly required for Product Designer roles in the Design field.
MySQL,Cloud & Infrastructure,Cloud Engineer,Expert,MySQL is an expert-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Excel,Data & AI,Machine Learning Engineer,Advanced,Excel is an advanced-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Typography,Design,Interaction Designer,Beginner,Typography is an beginner-level skill commonly required for Interaction Designer roles in the Design field.
Interaction Design,Design,Graphic Designer,Expert,Interaction Design is an expert-level skill commonly required for Graphic Designer roles in the Design field.
Jupyter,Data & AI,Machine Learning Engineer,Intermediate,Jupyter is an intermediate-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Jest,Software Engineering,Frontend Developer,Beginner,Jest is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Linux,Software Engineering,Network Engineer,Advanced,Linux is an advanced-level skill commonly required for Network Engineer roles in the Software Engineering field.
Flutter,Software Engineering,QA Engineer,Expert,Flutter is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Information Architecture,Design,UX Designer,Intermediate,Information Architecture is an intermediate-level skill commonly required for UX Designer roles in the Design field.
Content Marketing,Marketing,SEO Specialist,Intermediate,Content Marketing is an intermediate-level skill commonly required for SEO Specialist roles in the Marketing field.
Onboarding,Business,Sales Engineer,Advanced,Onboarding is an advanced-level skill commonly required for Sales Engineer roles in the Business field.
Lean,Business,Financial Analyst,Intermediate,Lean is an intermediate-level skill commonly required for Financial Analyst roles in the Business field.
Onboarding,Business,Operations Manager,Beginner,Onboarding is an beginner-level skill commonly required for Operations Manager roles in the Business field.
Redis,Software Engineering,Full Stack Developer,Expert,Redis is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
PostgreSQL,Cloud & Infrastructure,Network Engineer,Intermediate,PostgreSQL is an intermediate-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
React Native,Software Engineering,Software Architect,Advanced,React Native is an advanced-level skill commonly required for Software Architect roles in the Software Engineering field.
React,Software Engineering,Backend Developer,Advanced,React is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
Jira,Software Engineering,Frontend Developer,Advanced,Jira is an advanced-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Hadoop,Data & AI,AI Researcher,Beginner,Hadoop is an beginner-level skill commonly required for AI Researcher roles in the Data & AI field.
Sprint Planning,Product & Management,Program Manager,Intermediate,Sprint Planning is an intermediate-level skill commonly required for Program Manager roles in the Product & Management field.
Android SDK,Software Engineering,Software Architect,Beginner,Android SDK is an beginner-level skill commonly required for Software Architect roles in the Software Engineering field.
Engagement,Marketing,Content Strategist,Advanced,Engagement is an advanced-level skill commonly required for Content Strategist roles in the Marketing field.
CRM,Marketing,SEO Specialist,Advanced,CRM is an advanced-level skill commonly required for SEO Specialist roles in the Marketing field.
Snowflake,Data & AI,NLP Engineer,Expert,Snowflake is an expert-level skill commonly required for NLP Engineer roles in the Data & AI field.
Accessibility,Software Engineering,Backend Developer,Intermediate,Accessibility is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
CUDA,Data & AI,Data Analyst,Intermediate,CUDA is an intermediate-level skill commonly required for Data Analyst roles in the Data & AI field.
Information Architecture,Design,UI Designer,Advanced,Information Architecture is an advanced-level skill commonly required for UI Designer roles in the Design field.
Unreal Engine,Software Engineering,Backend Developer,Expert,Unreal Engine is an expert-level skill commonly required for Backend Developer roles in the Software Engineering field.
Ansible,Software Engineering,Site Reliability Engineer,Intermediate,Ansible is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Postman,Software Engineering,Full Stack Developer,Expert,Postman is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Figma,Design,UX Designer,Advanced,Figma is an advanced-level skill commonly required for UX Designer roles in the Design field.
Kotlin,Software Engineering,Mobile Developer,Advanced,Kotlin is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
SEO,Marketing,Social Media Manager,Intermediate,SEO is an intermediate-level skill commonly required for Social Media Manager roles in the Marketing field.
Kotlin,Software Engineering,QA Engineer,Advanced,Kotlin is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
GraphQL,Software Engineering,Site Reliability Engineer,Advanced,GraphQL is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Process Modeling,Business,Financial Analyst,Beginner,Process Modeling is an beginner-level skill commonly required for Financial Analyst roles in the Business field.
React Native,Software Engineering,QA Engineer,Intermediate,React Native is an intermediate-level skill commonly required for QA Engineer roles in the Software Engineering field.
